datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour
2012-02-23 22:00:00,1,0,1,1,18.04,21.97,54,16.9979,2,2,23,22
2012-02-23 23:00:00,1,0,1,1,18.04,21.97,54,8.198172461517649,2,2,23,23
2012-02-24 00:00:00,1,0,1,2,18.04,21.97,58,6.0032,2,2,24,0
2012-02-24 01:00:00,1,0,1,1,18.04,21.97,62,12.998,2,2,24,1
2012-02-24 02:00:00,1,0,1,3,17.22,21.21,77,19.0012,2,2,24,2
2012-02-24 03:00:00,1,0,1,1,17.22,21.21,82,8.9981,2,2,24,3
2012-02-24 04:00:00,1,0,1,1,16.4,20.455,87,8.9981,2,2,24,4
2012-02-24 05:00:00,1,0,1,2,16.4,20.455,87,12.998,2,2,24,5
2012-02-24 06:00:00,1,0,1,2,16.4,20.455,87,11.0014,2,2,24,6
2012-02-24 07:00:00,1,0,1,2,16.4,20.455,76,15.0013,2,2,24,7
2012-02-24 08:00:00,1,0,1,2,15.58,19.695,76,22.0028,2,2,24,8
2012-02-24 09:00:00,1,0,1,3,14.76,16.665,81,16.9979,2,2,24,9
2012-02-24 10:00:00,1,0,1,3,14.76,17.425,81,11.0014,2,2,24,10
2012-02-24 11:00:00,1,0,1,2,14.76,18.18,81,7.0015,2,2,24,11
2012-02-24 12:00:00,1,0,1,2,16.4,20.455,76,8.9981,2,2,24,12
2012-02-24 13:00:00,1,0,1,2,17.22,21.21,71,7.0015,2,2,24,13
2012-02-24 14:00:00,1,0,1,2,18.86,22.725,67,7.0015,2,2,24,14
2012-02-24 15:00:00,1,0,1,3,16.4,20.455,87,12.998,2,2,24,15
2012-02-24 16:00:00,1,0,1,3,16.4,20.455,87,12.998,2,2,24,16
2012-02-24 17:00:00,1,0,1,3,17.22,21.21,94,7.0015,2,2,24,17
2012-02-24 18:00:00,1,0,1,2,17.22,21.21,94,2.8070759181212552,2,2,24,18
2012-02-24 19:00:00,1,0,1,2,18.04,21.97,88,7.0015,2,2,24,19
2012-02-24 20:00:00,1,0,1,1,18.04,21.97,62,27.9993,2,2,24,20
2012-02-24 21:00:00,1,0,1,1,17.22,21.21,35,38.979286989697094,2,2,24,21
2012-02-24 22:00:00,1,0,1,1,16.4,20.455,37,37.03023273417452,2,2,24,22
2012-02-24 23:00:00,1,0,1,1,15.58,19.695,37,32.55869759147808,2,2,24,23
2012-02-25 00:00:00,1,0,0,1,14.76,16.665,43,26.0027,2,2,25,0
2012-02-25 01:00:00,1,0,0,1,13.94,15.15,42,23.9994,2,2,25,1
2012-02-25 02:00:00,1,0,0,1,13.12,15.15,45,16.9979,2,2,25,2
2012-02-25 03:00:00,1,0,0,1,12.3,13.635,45,19.9995,2,2,25,3
2012-02-25 04:00:00,1,0,0,1,12.3,13.635,42,22.0028,2,2,25,4
2012-02-25 05:00:00,1,0,0,2,12.3,13.635,42,19.9995,2,2,25,5
2012-02-25 06:00:00,1,0,0,2,12.3,13.635,42,19.9995,2,2,25,6
2012-02-25 07:00:00,1,0,0,1,11.48,12.12,45,30.0026,2,2,25,7
2012-02-25 08:00:00,1,0,0,1,10.66,11.365,48,19.9995,2,2,25,8
2012-02-25 09:00:00,1,0,0,3,9.02,9.85,75,22.0028,2,2,25,9
2012-02-25 10:00:00,1,0,0,1,10.66,11.365,60,23.9994,2,2,25,10
2012-02-25 11:00:00,1,0,0,1,12.3,12.88,39,25.266602567806977,2,2,25,11
2012-02-25 12:00:00,1,0,0,1,13.12,13.635,29,30.46858799296434,2,2,25,12
2012-02-25 13:00:00,1,0,0,1,13.12,14.395,31,32.9975,2,2,25,13
2012-02-25 14:00:00,1,0,0,1,13.12,13.635,29,36.9974,2,2,25,14
2012-02-25 15:00:00,1,0,0,1,13.12,14.395,29,27.9993,2,2,25,15
2012-02-25 16:00:00,1,0,0,1,13.12,13.635,26,22.801629319392493,2,2,25,16
2012-02-25 17:00:00,1,0,0,1,12.3,13.635,33,23.9994,2,2,25,17
2012-02-25 18:00:00,1,0,0,1,12.3,12.88,28,27.796985589533342,2,2,25,18
2012-02-25 19:00:00,1,0,0,1,10.66,10.605,33,30.0026,2,2,25,19
2012-02-25 20:00:00,1,0,0,1,10.66,10.605,30,36.9974,2,2,25,20
2012-02-25 21:00:00,1,0,0,1,9.84,10.605,35,22.0028,2,2,25,21
2012-02-25 22:00:00,1,0,0,1,9.84,9.85,38,31.0009,2,2,25,22
2012-02-25 23:00:00,1,0,0,1,9.84,9.85,41,27.9993,2,2,25,23
2012-02-26 00:00:00,1,0,0,1,9.84,10.605,41,23.9994,2,2,26,0
2012-02-26 01:00:00,1,0,0,1,9.84,10.605,44,22.0028,2,2,26,1
2012-02-26 02:00:00,1,0,0,1,9.84,10.605,44,22.0028,2,2,26,2
2012-02-26 03:00:00,1,0,0,1,9.84,11.365,41,12.998,2,2,26,3
2012-02-26 04:00:00,1,0,0,1,9.84,11.365,41,12.998,2,2,26,4
2012-02-26 05:00:00,1,0,0,1,9.02,10.605,44,15.0013,2,2,26,5
2012-02-26 06:00:00,1,0,0,1,9.02,9.85,44,22.0028,2,2,26,6
2012-02-26 07:00:00,1,0,0,1,8.2,9.09,51,19.9995,2,2,26,7
2012-02-26 08:00:00,1,0,0,1,8.2,9.85,51,16.9979,2,2,26,8
2012-02-26 09:00:00,1,0,0,1,9.02,10.605,47,15.0013,2,2,26,9
2012-02-26 10:00:00,1,0,0,1,10.66,12.88,41,11.0014,2,2,26,10
2012-02-26 11:00:00,1,0,0,1,11.48,12.88,41,19.0012,2,2,26,11
2012-02-26 12:00:00,1,0,0,1,12.3,15.15,39,8.9981,2,2,26,12
2012-02-26 13:00:00,1,0,0,1,13.12,16.665,36,6.404769551124844,2,2,26,13
2012-02-26 14:00:00,1,0,0,1,13.94,17.425,31,8.896929654469393,2,2,26,14
2012-02-26 15:00:00,1,0,0,1,14.76,17.425,29,13.900878858689103,2,2,26,15
2012-02-26 16:00:00,1,0,0,1,14.76,16.665,32,16.9979,2,2,26,16
2012-02-26 17:00:00,1,0,0,1,14.76,17.425,32,15.0013,2,2,26,17
2012-02-26 18:00:00,1,0,0,1,13.94,15.91,36,19.0012,2,2,26,18
2012-02-26 19:00:00,1,0,0,1,13.94,16.665,34,11.0014,2,2,26,19
2012-02-26 20:00:00,1,0,0,1,13.12,15.91,42,11.0014,2,2,26,20
2012-02-26 21:00:00,1,0,0,1,12.3,15.15,45,8.9981,2,2,26,21
2012-02-26 22:00:00,1,0,0,1,12.3,14.395,42,15.0013,2,2,26,22
2012-02-26 23:00:00,1,0,0,1,10.66,12.88,56,11.0014,2,2,26,23
2012-02-27 00:00:00,1,0,1,1,10.66,12.12,60,16.9979,2,2,27,0
2012-02-27 01:00:00,1,0,1,1,10.66,12.88,65,15.0013,2,2,27,1
2012-02-27 02:00:00,1,0,1,1,10.66,11.365,70,19.9995,2,2,27,2
2012-02-27 03:00:00,1,0,1,1,9.84,12.12,75,11.0014,2,2,27,3
2012-02-27 04:00:00,1,0,1,1,9.02,11.365,80,8.9981,2,2,27,4
2012-02-27 05:00:00,1,0,1,1,9.02,11.365,80,8.9981,2,2,27,5
2012-02-27 06:00:00,1,0,1,1,9.84,11.365,70,16.9979,2,2,27,6
2012-02-27 07:00:00,1,0,1,1,9.84,11.365,60,15.0013,2,2,27,7
2012-02-27 08:00:00,1,0,1,1,9.84,12.12,60,14.346269363531121,2,2,27,8
2012-02-27 09:00:00,1,0,1,1,10.66,12.88,60,12.998,2,2,27,9
2012-02-27 10:00:00,1,0,1,1,13.12,15.15,45,16.9979,2,2,27,10
2012-02-27 11:00:00,1,0,1,1,14.76,16.665,43,16.9979,2,2,27,11
2012-02-27 12:00:00,1,0,1,1,16.4,20.455,37,19.9995,2,2,27,12
2012-02-27 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,2,2,27,13
2012-02-27 14:00:00,1,0,1,1,18.86,22.725,36,19.0012,2,2,27,14
2012-02-27 15:00:00,1,0,1,1,21.32,25.0,25,27.9993,2,2,27,15
2012-02-27 16:00:00,1,0,1,1,22.14,25.76,26,30.0026,2,2,27,16
2012-02-27 17:00:00,1,0,1,1,22.14,25.76,24,30.0026,2,2,27,17
2012-02-27 18:00:00,1,0,1,1,21.32,25.0,27,27.9993,2,2,27,18
2012-02-27 19:00:00,1,0,1,1,20.5,24.24,29,26.0027,2,2,27,19
2012-02-27 20:00:00,1,0,1,1,19.68,23.485,33,23.9994,2,2,27,20
2012-02-27 21:00:00,1,0,1,1,18.86,22.725,36,19.0012,2,2,27,21
2012-02-27 22:00:00,1,0,1,1,18.04,21.97,44,16.9979,2,2,27,22
2012-02-27 23:00:00,1,0,1,1,17.22,21.21,50,11.0014,2,2,27,23
2012-02-28 00:00:00,1,0,1,1,17.22,21.21,54,8.9981,2,2,28,0
2012-02-28 01:00:00,1,0,1,1,15.58,19.695,62,11.0014,2,2,28,1
2012-02-28 02:00:00,1,0,1,1,16.4,20.455,54,7.0015,2,2,28,2
2012-02-28 03:00:00,1,0,1,1,16.4,20.455,32,23.9994,2,2,28,3
2012-02-28 04:00:00,1,0,1,1,13.12,14.395,42,23.9994,2,2,28,4
2012-02-28 05:00:00,1,0,1,1,13.12,14.395,42,23.9994,2,2,28,5
2012-02-28 06:00:00,1,0,1,1,12.3,13.635,45,22.0028,2,2,28,6
2012-02-28 07:00:00,1,0,1,1,11.48,12.88,45,19.9995,2,2,28,7
2012-02-28 08:00:00,1,0,1,1,10.66,12.12,48,19.0012,2,2,28,8
2012-02-28 09:00:00,1,0,1,1,11.48,12.88,45,23.9994,2,2,28,9
2012-02-28 10:00:00,1,0,1,1,12.3,13.635,42,19.9995,2,2,28,10
2012-02-28 11:00:00,1,0,1,1,13.94,15.91,36,16.9979,2,2,28,11
2012-02-28 12:00:00,1,0,1,1,14.76,17.425,34,8.9981,2,2,28,12
2012-02-28 13:00:00,1,0,1,1,14.76,18.18,32,7.0015,2,2,28,13
2012-02-28 14:00:00,1,0,1,1,16.4,20.455,28,7.0015,2,2,28,14
2012-02-28 15:00:00,1,0,1,1,17.22,21.21,26,6.0032,2,2,28,15
2012-02-28 16:00:00,1,0,1,1,17.22,21.21,28,6.0032,2,2,28,16
2012-02-28 17:00:00,1,0,1,1,17.22,21.21,26,6.0032,2,2,28,17
2012-02-28 18:00:00,1,0,1,1,17.22,21.21,28,11.0014,2,2,28,18
2012-02-28 19:00:00,1,0,1,1,17.22,21.21,26,12.194077766813903,2,2,28,19
2012-02-28 20:00:00,1,0,1,1,16.4,20.455,30,8.9981,2,2,28,20
2012-02-28 21:00:00,1,0,1,1,13.94,17.425,46,7.0015,2,2,28,21
2012-02-28 22:00:00,1,0,1,1,13.94,17.425,46,7.0015,2,2,28,22
2012-02-28 23:00:00,1,0,1,1,13.12,15.15,53,15.0013,2,2,28,23
2012-02-29 00:00:00,1,0,1,1,13.12,16.665,53,7.0015,2,2,29,0
2012-02-29 01:00:00,1,0,1,1,13.12,16.665,49,7.0015,2,2,29,1
2012-02-29 02:00:00,1,0,1,1,12.3,14.395,56,15.0013,2,2,29,2
2012-02-29 03:00:00,1,0,1,1,11.48,15.15,70,6.0032,2,2,29,3
2012-02-29 05:00:00,1,0,1,1,10.66,14.395,75,6.0032,2,2,29,5
2012-02-29 06:00:00,1,0,1,2,11.48,15.15,75,6.0032,2,2,29,6
2012-02-29 07:00:00,1,0,1,2,10.66,13.635,81,8.9981,2,2,29,7
2012-02-29 08:00:00,1,0,1,2,11.48,14.395,75,7.0015,2,2,29,8
2012-02-29 09:00:00,1,0,1,3,12.3,15.15,81,11.0014,2,2,29,9
2012-02-29 10:00:00,1,0,1,3,12.3,15.15,81,11.0014,2,2,29,10
2012-02-29 11:00:00,1,0,1,3,12.3,14.395,87,12.998,2,2,29,11
2012-02-29 12:00:00,1,0,1,3,13.12,15.15,93,22.0028,2,2,29,12
2012-02-29 13:00:00,1,0,1,2,14.76,16.665,93,23.9994,2,2,29,13
2012-02-29 14:00:00,1,0,1,2,14.76,16.665,93,23.9994,2,2,29,14
2012-02-29 15:00:00,1,0,1,2,16.4,20.455,82,19.0012,2,2,29,15
2012-02-29 16:00:00,1,0,1,3,16.4,20.455,82,15.0013,2,2,29,16
2012-02-29 17:00:00,1,0,1,2,16.4,20.455,87,11.0014,2,2,29,17
2012-02-29 18:00:00,1,0,1,3,16.4,20.455,87,8.799726351181206,2,2,29,18
2012-02-29 19:00:00,1,0,1,2,16.4,20.455,87,7.0015,2,2,29,19
2012-02-29 20:00:00,1,0,1,3,17.22,21.21,88,11.0014,2,2,29,20
2012-02-29 21:00:00,1,0,1,3,17.22,21.21,88,11.0014,2,2,29,21
2012-02-29 22:00:00,1,0,1,3,17.22,21.21,94,16.9979,2,2,29,22
2012-02-29 23:00:00,1,0,1,3,17.22,21.21,94,16.9979,2,2,29,23
2012-03-20 00:00:00,1,0,1,2,22.96,26.515,78,6.0032,2,3,20,0
2012-03-20 01:00:00,1,0,1,1,22.14,25.76,88,5.727898490834249,2,3,20,1
2012-03-20 02:00:00,1,0,1,1,22.14,25.76,88,6.0032,2,3,20,2
2012-03-20 03:00:00,1,0,1,2,22.14,25.76,88,6.975844636791674,2,3,20,3
2012-03-20 04:00:00,1,0,1,2,21.32,25.0,88,8.9981,2,3,20,4
2012-03-20 05:00:00,1,0,1,2,21.32,25.0,94,10.370469475804057,2,3,20,5
2012-03-20 06:00:00,1,0,1,2,21.32,25.0,94,11.0014,2,3,20,6
2012-03-20 07:00:00,1,0,1,3,21.32,25.0,94,15.0013,2,3,20,7
2012-03-20 08:00:00,1,0,1,2,21.32,25.0,88,7.0015,2,3,20,8
2012-03-20 09:00:00,1,0,1,2,22.14,25.76,88,11.0014,2,3,20,9
2012-03-20 10:00:00,1,0,1,1,22.14,25.76,88,12.998,2,3,20,10
2012-03-20 11:00:00,1,0,1,1,23.78,27.275,83,8.9981,2,3,20,11
2012-03-20 12:00:00,1,0,1,1,24.6,28.79,78,16.9979,2,3,20,12
2012-03-20 13:00:00,1,0,1,1,24.6,28.79,78,12.998,2,3,20,13
2012-03-20 14:00:00,1,0,1,2,24.6,29.545,73,11.0014,2,3,20,14
2012-03-20 15:00:00,1,0,1,2,25.42,30.305,69,7.0015,2,3,20,15
2012-03-20 16:00:00,1,0,1,1,25.42,30.305,66,15.0013,2,3,20,16
2012-03-20 17:00:00,1,0,1,1,24.6,29.545,73,12.998,2,3,20,17
2012-03-20 18:00:00,1,0,1,1,24.6,29.545,69,16.9979,2,3,20,18
2012-03-20 19:00:00,1,0,1,1,23.78,27.275,73,8.9981,2,3,20,19
2012-03-20 20:00:00,1,0,1,1,23.78,27.275,68,6.0032,2,3,20,20
2012-03-20 21:00:00,1,0,1,1,22.96,26.515,73,3.5938925077128454,2,3,20,21
2012-03-20 22:00:00,1,0,1,1,22.14,25.76,77,3.6709454323867607,2,3,20,22
2012-03-20 23:00:00,1,0,1,1,21.32,25.0,83,4.483819923947551,2,3,20,23
2012-03-21 00:00:00,2,0,1,1,21.32,25.0,88,4.137977566538092,2,3,21,0
2012-03-21 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,2,3,21,1
2012-03-21 02:00:00,2,0,1,1,20.5,24.24,88,8.9981,2,3,21,2
2012-03-21 03:00:00,2,0,1,2,20.5,24.24,88,12.998,2,3,21,3
2012-03-21 04:00:00,2,0,1,2,20.5,24.24,88,8.9981,2,3,21,4
2012-03-21 05:00:00,2,0,1,2,20.5,24.24,88,8.9981,2,3,21,5
2012-03-21 06:00:00,2,0,1,2,19.68,23.485,94,15.0013,2,3,21,6
2012-03-21 07:00:00,2,0,1,3,19.68,23.485,94,12.998,2,3,21,7
2012-03-21 08:00:00,2,0,1,3,19.68,23.485,94,7.0015,2,3,21,8
2012-03-21 09:00:00,2,0,1,2,20.5,24.24,88,11.0014,2,3,21,9
2012-03-21 10:00:00,2,0,1,2,21.32,25.0,83,11.0014,2,3,21,10
2012-03-21 11:00:00,2,0,1,2,21.32,25.0,83,11.0014,2,3,21,11
2012-03-21 12:00:00,2,0,1,2,22.14,25.76,77,9.521562351920926,2,3,21,12
2012-03-21 13:00:00,2,0,1,2,22.14,25.76,83,8.885101609739747,2,3,21,13
2012-03-21 14:00:00,2,0,1,2,22.96,26.515,78,8.739143568715622,2,3,21,14
2012-03-21 15:00:00,2,0,1,2,22.96,26.515,78,6.960741111246968,2,3,21,15
2012-03-21 16:00:00,2,0,1,1,23.78,27.275,73,5.522303522336138,2,3,21,16
2012-03-21 17:00:00,2,0,1,1,24.6,29.545,69,6.0032,2,3,21,17
2012-03-21 18:00:00,2,0,1,1,24.6,29.545,69,5.4976496659766045,2,3,21,18
2012-03-21 19:00:00,2,0,1,1,24.6,30.305,64,5.06000469289393,2,3,21,19
2012-03-21 20:00:00,2,0,1,1,22.96,26.515,78,6.0032,2,3,21,20
2012-03-21 21:00:00,2,0,1,1,22.14,25.76,83,7.0015,2,3,21,21
2012-03-21 22:00:00,2,0,1,1,21.32,25.0,83,11.0014,2,3,21,22
2012-03-21 23:00:00,2,0,1,1,22.14,25.76,77,8.728452920086543,2,3,21,23
2012-03-22 00:00:00,2,0,1,1,21.32,25.0,83,6.0032,2,3,22,0
2012-03-22 01:00:00,2,0,1,1,21.32,25.0,83,6.0032,2,3,22,1
2012-03-22 02:00:00,2,0,1,1,21.32,25.0,83,6.0032,2,3,22,2
2012-03-22 03:00:00,2,0,1,1,21.32,25.0,83,6.0032,2,3,22,3
2012-03-22 04:00:00,2,0,1,2,19.68,23.485,100,6.0032,2,3,22,4
2012-03-22 05:00:00,2,0,1,2,19.68,23.485,100,6.0032,2,3,22,5
2012-03-22 06:00:00,2,0,1,2,19.68,23.485,100,6.0032,2,3,22,6
2012-03-22 07:00:00,2,0,1,2,19.68,23.485,100,6.0032,2,3,22,7
2012-03-22 08:00:00,2,0,1,2,20.5,24.24,94,6.0032,2,3,22,8
2012-03-22 09:00:00,2,0,1,2,20.5,24.24,94,6.0032,2,3,22,9
2012-03-22 10:00:00,2,0,1,2,20.5,24.24,100,6.0032,2,3,22,10
2012-03-22 11:00:00,2,0,1,2,21.32,25.0,94,11.753161981058236,2,3,22,11
2012-03-22 12:00:00,2,0,1,2,22.14,25.76,88,12.998,2,3,22,12
2012-03-22 13:00:00,2,0,1,1,23.78,27.275,78,6.0032,2,3,22,13
2012-03-22 14:00:00,2,0,1,1,24.6,29.545,73,7.0015,2,3,22,14
2012-03-22 15:00:00,2,0,1,1,25.42,30.305,69,12.998,2,3,22,15
2012-03-22 16:00:00,2,0,1,1,26.24,30.305,65,12.998,2,3,22,16
2012-03-22 17:00:00,2,0,1,1,27.06,31.06,65,11.0014,2,3,22,17
2012-03-22 18:00:00,2,0,1,1,27.06,31.06,65,11.0014,2,3,22,18
2012-03-22 19:00:00,2,0,1,1,27.06,31.06,61,16.645428572174097,2,3,22,19
2012-03-22 20:00:00,2,0,1,1,25.42,29.545,73,19.0012,2,3,22,20
2012-03-22 21:00:00,2,0,1,1,23.78,27.275,78,11.0014,2,3,22,21
2012-03-22 22:00:00,2,0,1,1,22.96,26.515,83,12.998,2,3,22,22
2012-03-22 23:00:00,2,0,1,1,22.96,26.515,83,6.0032,2,3,22,23
2012-03-23 00:00:00,2,0,1,1,22.96,26.515,83,6.536445667317901,2,3,23,0
2012-03-23 01:00:00,2,0,1,1,22.14,25.76,88,4.786665607753186,2,3,23,1
2012-03-23 02:00:00,2,0,1,1,22.14,25.76,88,6.0032,2,3,23,2
2012-03-23 03:00:00,2,0,1,1,21.32,25.0,88,7.0015,2,3,23,3
2012-03-23 04:00:00,2,0,1,2,20.5,24.24,94,7.0015,2,3,23,4
2012-03-23 05:00:00,2,0,1,2,20.5,24.24,94,9.10200016992081,2,3,23,5
2012-03-23 06:00:00,2,0,1,2,20.5,24.24,88,9.428733789646229,2,3,23,6
2012-03-23 07:00:00,2,0,1,2,20.5,24.24,93,8.9981,2,3,23,7
2012-03-23 08:00:00,2,0,1,2,20.5,24.24,94,8.9981,2,3,23,8
2012-03-23 09:00:00,2,0,1,2,21.32,25.0,90,6.0032,2,3,23,9
2012-03-23 10:00:00,2,0,1,2,22.96,26.515,88,7.0015,2,3,23,10
2012-03-23 11:00:00,2,0,1,2,25.42,29.545,73,7.0015,2,3,23,11
2012-03-23 12:00:00,2,0,1,2,27.06,31.06,61,15.0013,2,3,23,12
2012-03-23 13:00:00,2,0,1,2,28.7,32.575,48,10.412513396713157,2,3,23,13
2012-03-23 14:00:00,2,0,1,2,29.52,32.575,42,7.0015,2,3,23,14
2012-03-23 15:00:00,2,0,1,2,29.52,32.575,42,8.9981,2,3,23,15
2012-03-23 16:00:00,2,0,1,2,29.52,32.575,42,11.0014,2,3,23,16
2012-03-23 17:00:00,2,0,1,2,29.52,32.575,42,11.0014,2,3,23,17
2012-03-23 18:00:00,2,0,1,1,28.7,31.82,45,11.0014,2,3,23,18
2012-03-23 19:00:00,2,0,1,1,27.06,31.06,50,12.998,2,3,23,19
2012-03-23 20:00:00,2,0,1,1,27.06,31.06,47,8.9981,2,3,23,20
2012-03-23 21:00:00,2,0,1,1,25.42,31.06,53,7.0015,2,3,23,21
2012-03-23 22:00:00,2,0,1,1,24.6,30.305,64,19.0012,2,3,23,22
2012-03-23 23:00:00,2,0,1,1,24.6,29.545,69,16.9979,2,3,23,23
2012-03-24 00:00:00,2,0,0,1,23.78,27.275,68,12.241447638903082,2,3,24,0
2012-03-24 01:00:00,2,0,0,1,22.96,26.515,73,6.0032,2,3,24,1
2012-03-24 02:00:00,2,0,0,1,22.14,25.76,77,7.0015,2,3,24,2
2012-03-24 03:00:00,2,0,0,1,22.14,25.76,77,7.0015,2,3,24,3
2012-03-24 04:00:00,2,0,0,1,21.32,25.0,83,6.0032,2,3,24,4
2012-03-24 05:00:00,2,0,0,2,21.32,25.0,83,11.0014,2,3,24,5
2012-03-24 06:00:00,2,0,0,2,21.32,25.0,83,11.0014,2,3,24,6
2012-03-24 07:00:00,2,0,0,2,20.5,24.24,88,8.9981,2,3,24,7
2012-03-24 08:00:00,2,0,0,2,20.5,24.24,94,12.998,2,3,24,8
2012-03-24 09:00:00,2,0,0,2,21.32,25.0,83,8.9981,2,3,24,9
2012-03-24 10:00:00,2,0,0,2,21.32,25.0,88,12.998,2,3,24,10
2012-03-24 11:00:00,2,0,0,2,20.5,24.24,94,12.998,2,3,24,11
2012-03-24 12:00:00,2,0,0,3,21.32,25.0,94,15.0013,2,3,24,12
2012-03-24 13:00:00,2,0,0,3,21.32,25.0,94,16.9979,2,3,24,13
2012-03-24 14:00:00,2,0,0,3,21.32,25.0,88,23.9994,2,3,24,14
2012-03-24 15:00:00,2,0,0,3,20.5,24.24,94,27.9993,2,3,24,15
2012-03-24 16:00:00,2,0,0,3,20.5,24.24,94,19.9995,2,3,24,16
2012-03-24 17:00:00,2,0,0,3,20.5,24.24,88,15.0013,2,3,24,17
2012-03-24 18:00:00,2,0,0,3,18.86,22.725,94,15.0013,2,3,24,18
2012-03-24 19:00:00,2,0,0,3,18.86,22.725,94,8.9981,2,3,24,19
2012-03-24 20:00:00,2,0,0,3,18.04,21.97,100,12.998,2,3,24,20
2012-03-24 21:00:00,2,0,0,3,18.04,21.97,100,12.998,2,3,24,21
2012-03-24 22:00:00,2,0,0,3,18.04,21.97,100,16.9979,2,3,24,22
2012-03-24 23:00:00,2,0,0,2,18.04,21.97,94,19.0012,2,3,24,23
2012-03-25 00:00:00,2,0,0,2,18.04,21.97,94,19.0012,2,3,25,0
2012-03-25 01:00:00,2,0,0,2,17.22,21.21,100,16.9979,2,3,25,1
2012-03-25 02:00:00,2,0,0,3,17.22,21.21,100,19.9995,2,3,25,2
2012-03-25 03:00:00,2,0,0,3,17.22,21.21,94,19.9995,2,3,25,3
2012-03-25 04:00:00,2,0,0,2,17.22,21.21,94,22.0028,2,3,25,4
2012-03-25 05:00:00,2,0,0,2,16.4,20.455,100,16.9979,2,3,25,5
2012-03-25 06:00:00,2,0,0,2,16.4,20.455,100,16.9979,2,3,25,6
2012-03-25 07:00:00,2,0,0,2,16.4,20.455,94,22.0028,2,3,25,7
2012-03-25 08:00:00,2,0,0,2,16.4,20.455,94,22.0028,2,3,25,8
2012-03-25 09:00:00,2,0,0,2,16.4,20.455,94,16.9979,2,3,25,9
2012-03-25 10:00:00,2,0,0,2,16.4,20.455,87,22.0028,2,3,25,10
2012-03-25 11:00:00,2,0,0,2,16.4,20.455,94,16.9979,2,3,25,11
2012-03-25 12:00:00,2,0,0,2,16.4,20.455,94,15.0013,2,3,25,12
2012-03-25 13:00:00,2,0,0,2,17.22,21.21,88,11.0014,2,3,25,13
2012-03-25 14:00:00,2,0,0,2,18.04,21.97,88,11.0014,2,3,25,14
2012-03-25 15:00:00,2,0,0,2,18.04,21.97,88,12.998,2,3,25,15
2012-03-25 16:00:00,2,0,0,1,19.68,23.485,77,8.682727552695553,2,3,25,16
2012-03-25 17:00:00,2,0,0,1,20.5,24.24,72,6.0032,2,3,25,17
2012-03-25 18:00:00,2,0,0,1,20.5,24.24,72,6.0032,2,3,25,18
2012-03-25 19:00:00,2,0,0,1,20.5,24.24,72,16.9979,2,3,25,19
2012-03-25 20:00:00,2,0,0,1,19.68,23.485,77,15.0013,2,3,25,20
2012-03-25 21:00:00,2,0,0,1,19.68,23.485,77,11.0014,2,3,25,21
2012-03-25 22:00:00,2,0,0,1,18.86,22.725,82,8.9981,2,3,25,22
2012-03-25 23:00:00,2,0,0,1,19.68,23.485,82,8.9981,2,3,25,23
2012-03-26 00:00:00,2,0,1,2,19.68,23.485,82,11.0014,2,3,26,0
2012-03-26 01:00:00,2,0,1,1,19.68,23.485,82,16.9979,2,3,26,1
2012-03-26 02:00:00,2,0,1,1,18.86,22.725,88,15.0013,2,3,26,2
2012-03-26 03:00:00,2,0,1,1,18.86,22.725,82,12.998,2,3,26,3
2012-03-26 04:00:00,2,0,1,1,18.04,21.97,82,11.0014,2,3,26,4
2012-03-26 05:00:00,2,0,1,1,18.04,21.97,77,11.0014,2,3,26,5
2012-03-26 06:00:00,2,0,1,1,17.22,21.21,82,12.998,2,3,26,6
2012-03-26 07:00:00,2,0,1,1,18.04,21.97,72,12.998,2,3,26,7
2012-03-26 08:00:00,2,0,1,1,18.04,21.97,62,15.0013,2,3,26,8
2012-03-26 09:00:00,2,0,1,1,18.86,22.725,47,19.0012,2,3,26,9
2012-03-26 10:00:00,2,0,1,1,20.5,24.24,36,26.702703504202713,2,3,26,10
2012-03-26 11:00:00,2,0,1,1,19.68,23.485,31,30.44906318499535,2,3,26,11
2012-03-26 12:00:00,2,0,1,1,19.68,23.485,33,35.0008,2,3,26,12
2012-03-26 13:00:00,2,0,1,1,19.68,23.485,29,34.03472445314822,2,3,26,13
2012-03-26 14:00:00,2,0,1,1,19.68,23.485,33,30.0026,2,3,26,14
2012-03-26 15:00:00,2,0,1,1,19.68,23.485,29,27.833713743123813,2,3,26,15
2012-03-26 16:00:00,2,0,1,1,19.68,23.485,25,30.850244695181864,2,3,26,16
2012-03-26 17:00:00,2,0,1,1,18.86,22.725,24,30.0026,2,3,26,17
2012-03-26 18:00:00,2,0,1,1,18.04,21.97,26,30.0026,2,3,26,18
2012-03-26 19:00:00,2,0,1,1,17.22,21.21,24,23.9994,2,3,26,19
2012-03-26 20:00:00,2,0,1,1,16.4,20.455,26,35.0008,2,3,26,20
2012-03-26 21:00:00,2,0,1,1,15.58,19.695,25,32.9975,2,3,26,21
2012-03-26 22:00:00,2,0,1,1,14.76,16.665,25,23.9994,2,3,26,22
2012-03-26 23:00:00,2,0,1,1,13.94,14.395,25,35.0008,2,3,26,23
2012-03-27 00:00:00,2,0,1,1,13.12,14.395,26,35.0008,2,3,27,0
